"gene_id","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2607589057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589059",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589061",0,0,0,0,0,2,0,0,0,4,2,0,1,0,0,0,0,0
"2607589062",14,2,0,9,8,12,0,0,0,12,9,9,6,9,2,6,16,2
"2607589063",6,2,2,5,0,9,0,0,0,6,6,8,6,11,3,7,4,0
"2607589064",42,12,10,18,37,34,22,6,0,50,59,31,64,53,32,72,49,62
"2607589065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589066",0,0,0,2,0,0,0,2,0,4,2,0,0,0,0,0,2,0
"2607589067",0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,0,0
"2607589068",0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0
"2607589069",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"2607589070",0,0,0,0,0,0,2,0,2,0,1,0,0,0,2,0,2,2
"2607589071",0,0,0,1,0,2,0,0,0,0,0,2,3,0,0,0,0,2
"2607589072",1,0,0,0,0,0,0,0,0,4,2,3,4,3,1,0,0,0
"2607589073",7,4,0,6,8,8,0,0,0,19,2,8,11,13,5,8,10,3
"2607589074",0,2,0,2,2,1,2,0,0,0,3,3,1,2,4,10,4,5
"2607589075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589076",137,64,34,75,68,98,42,20,4,105,109,72,129,92,79,89,82,115
"2607589077",148,62,48,81,135,113,30,36,4,177,115,137,202,165,126,98,142,110
"2607589078",25,12,0,12,12,13,2,0,1,9,14,16,35,20,20,12,20,29
"2607589079",10,2,0,5,9,4,2,0,1,15,2,6,8,8,6,3,6,3
"2607589081",0,0,0,0,0,2,2,0,0,6,2,0,0,0,0,4,0,2
"2607589082",8,5,0,0,2,6,0,0,0,4,2,0,6,11,0,5,0,0
"2607589084",27,14,3,4,13,20,5,2,2,26,8,20,34,14,9,16,24,11
"2607589086",7,7,2,4,2,21,2,0,0,18,13,16,16,21,4,12,8,1
"2607589089",15,8,6,4,6,4,0,2,0,14,12,8,35,8,4,6,6,0
"2607589090",0,0,0,2,0,0,0,0,0,0,0,4,4,2,2,0,0,0
"2607589092",19429,7184,3181,1756,2292,2275,2522,1426,433,1743,1752,1812,12836,10094,7237,2208,1867,2096
"2607589093",8674,3026,871,601,856,995,893,583,148,686,554,481,6756,5361,3210,743,657,673
"2607589095",148,49,7,46,38,62,12,6,6,42,50,43,96,72,49,47,65,32
"2607589097",92,32,8,12,19,10,0,1,0,2,7,3,19,11,9,2,4,7
"2607589098",7764,2969,1055,1300,1840,1968,387,196,39,1483,1253,1285,2704,2180,1319,766,810,703
"2607589099",0,0,0,0,0,0,0,0,4,3,0,0,4,2,0,3,0,0
"2607589100",808,456,352,498,532,621,263,176,68,924,724,747,806,799,610,705,642,688
"2607589101",109,44,19,53,99,81,42,32,20,151,114,98,168,124,99,88,119,74
"2607589102",2,0,1,0,0,4,2,0,1,6,0,0,0,2,0,1,2,0
"2607589103",7,6,0,5,4,8,0,4,0,5,10,4,6,8,2,0,6,9
"2607589104",2,0,0,0,0,2,0,0,0,1,0,1,0,4,3,0,0,0
"2607589105",0,0,0,0,4,0,0,0,0,3,2,0,1,0,2,0,2,1
"2607589107",0,0,0,4,2,2,0,0,0,5,7,4,4,5,4,8,2,0
"2607589108",0,0,0,12,0,7,0,0,0,14,5,10,15,6,2,1,4,10
"2607589109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589110",1,1,0,3,0,3,0,0,0,9,6,2,2,4,1,3,1,1
"2607589111",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0
"2607589112",352,198,99,570,641,661,320,256,121,1641,756,705,799,638,560,730,672,723
"2607589113",170,68,32,57,75,60,18,10,0,167,87,100,255,153,102,102,83,106
"2607589114",1137,411,226,515,563,614,150,112,52,1234,906,802,1209,912,563,918,823,864
"2607589115",1057,436,180,392,587,618,88,47,7,568,374,386,400,306,194,272,272,293
"2607589116",169,40,20,94,79,116,16,12,2,165,97,117,161,169,111,80,124,85
"2607589117",304,205,175,465,429,434,156,137,102,614,429,365,350,402,293,272,290,259
"2607589118",192,84,50,123,149,138,36,31,12,374,213,226,230,273,205,242,201,240
"2607589120",51,21,12,25,33,40,0,4,4,69,12,37,63,20,28,31,24,17
"2607589121",40,28,4,24,45,22,5,2,2,43,30,48,81,42,44,21,26,22
"2607589122",6,4,2,6,6,3,2,2,2,10,7,6,13,17,14,10,9,13
"2607589123",22,6,6,11,8,19,3,0,2,54,15,19,44,34,19,22,22,28
"2607589124",206,95,50,142,121,177,91,54,18,614,337,280,265,208,163,289,396,339
"2607589125",125,66,16,57,59,87,22,15,2,160,125,125,137,107,77,94,118,97
"2607589127",179,67,29,145,133,183,22,18,6,281,156,168,176,103,54,81,89,85
"2607589128",144,73,17,100,81,170,17,14,6,161,120,113,89,89,66,60,65,46
"2607589129",854,422,269,669,787,728,389,261,96,1377,996,953,1405,1278,970,1116,937,1047
"2607589130",61,11,8,46,44,50,17,7,0,100,83,71,117,79,35,54,50,38
"2607589131",531,228,139,379,433,549,136,109,28,574,411,434,806,808,533,550,591,529
"2607589132",239,95,36,145,122,179,29,27,2,228,161,160,288,235,202,157,128,154
"2607589133",53,10,8,20,30,33,2,4,0,55,33,36,102,74,25,27,39,37
"2607589134",57,31,2,32,60,58,12,4,2,60,55,82,132,76,40,12,33,46
"2607589135",167,74,34,90,67,103,37,15,10,114,67,113,256,214,103,68,95,79
"2607589136",32,5,0,5,11,8,1,4,0,18,12,13,17,13,7,2,10,12
"2607589137",106,42,15,99,98,125,13,7,4,71,64,65,81,44,41,52,50,61
"2607589138",485,193,86,361,321,469,77,66,14,416,320,340,488,433,285,271,274,247
"2607589139",62,30,3,58,78,77,6,3,0,44,45,46,53,38,29,14,28,26
"2607589140",171,82,22,110,111,176,24,15,0,121,97,101,174,129,90,49,54,71
"2607589143",737,311,173,440,512,578,100,41,22,680,418,358,518,380,216,245,277,227
"2607589144",1467,625,363,963,1096,1123,241,132,36,1217,834,725,965,810,622,711,718,717
"2607589145",160,44,24,117,126,179,20,10,6,167,123,96,163,156,100,86,76,108
"2607589147",88,42,16,47,80,65,14,14,4,132,96,68,89,84,56,108,145,113
"2607589148",34,18,2,32,38,64,0,0,0,76,107,58,43,30,12,38,44,22
"2607589150",11,7,2,11,6,6,2,0,0,23,14,12,18,13,2,4,4,0
"2607589151",943,548,370,708,944,834,338,196,71,1228,1036,1041,795,702,588,860,855,923
"2607589152",197,95,40,102,140,120,28,12,16,133,121,92,176,227,153,141,129,136
"2607589153",23,4,0,5,5,4,0,4,0,4,8,0,3,6,1,2,0,0
"2607589154",29,7,3,2,13,2,0,0,0,0,8,4,6,0,3,0,1,2
"2607589155",44,28,10,31,64,34,15,12,0,79,90,74,88,65,31,66,70,57
"2607589157",540,407,233,120,165,205,107,55,25,144,81,138,252,217,173,130,122,138
"2607589158",5550,2745,1847,2652,3069,3143,1482,974,613,6965,5045,5143,6219,5594,4163,9027,7694,6881
"2607589159",1,0,0,1,4,4,0,1,0,3,3,2,13,2,2,4,1,4
"2607589160",129,56,32,56,80,75,16,12,17,146,114,112,118,106,73,136,109,110
"2607589164",445,240,66,296,418,375,40,36,6,151,147,226,275,239,139,122,91,99
"2607589168",380,183,47,97,101,130,48,31,2,150,165,151,325,288,196,122,124,109
"2607589174",43,17,2,8,18,16,8,0,0,31,38,26,50,41,39,8,17,25
"2607589175",51,32,14,112,187,129,12,10,2,203,200,166,184,121,108,153,191,206
"2607589176",0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
"2607589178",62,29,14,52,50,65,10,7,10,146,71,71,93,97,72,103,99,55
"2607589179",34,7,8,10,21,16,2,2,0,21,27,16,25,39,18,29,18,23
"2607589180",76,36,18,55,46,74,18,20,14,146,83,108,117,75,63,119,139,97
"2607589182",32698,16793,9232,14763,17521,17320,8615,5204,2001,27454,21416,22883,34630,30888,22162,28631,25001,24129
"2607589183",0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0
"2607589187",490,260,108,294,280,317,103,53,23,356,243,296,586,532,307,441,413,423
"2607589188",351,139,42,160,179,183,42,5,4,309,245,177,318,281,170,137,167,145
"2607589189",315,132,60,230,250,267,75,27,20,469,308,379,538,467,251,254,317,291
"2607589192",1649,836,313,781,995,958,256,165,55,1043,816,952,951,1018,705,860,983,843
"2607589194",1603,763,354,769,1029,1137,271,147,44,1607,998,1178,1223,950,687,882,973,992
"2607589195",1413,600,240,668,820,966,199,126,42,1361,1069,875,1231,988,735,932,1006,823
"2607589196",8,2,8,2,5,10,0,6,8,15,3,0,7,2,1,3,7,8
"2607589197",0,0,2,6,2,2,2,4,2,5,1,6,0,0,1,4,0,2
"2607589198",504,282,153,440,434,499,162,70,28,944,571,582,522,404,364,498,532,554
"2607589200",79,34,6,61,71,78,8,2,8,152,97,78,124,117,66,90,83,65
"2607589201",470,204,103,615,568,698,137,72,20,660,531,574,396,305,220,308,295,272
"2607589202",642,346,109,639,669,850,132,79,28,594,558,532,427,425,270,414,310,346
"2607589203",5048,3050,2106,3460,3849,4090,2675,1554,666,8169,5524,3917,6892,5694,4720,5075,5126,5204
"2607589204",397,200,100,320,356,393,139,85,40,541,413,335,413,381,271,394,404,373
"2607589206",205,70,48,116,90,174,75,34,17,416,287,256,337,285,206,419,388,315
"2607589207",140,48,22,64,70,102,32,6,6,123,94,69,104,86,53,82,64,60
"2607589209",207,49,16,100,92,143,9,13,0,463,175,185,167,138,81,95,158,116
"2607589211",217,89,48,138,131,146,31,22,2,76,64,98,177,130,82,59,66,95
"2607589213",1127,488,138,543,645,805,129,98,32,1217,827,832,894,773,434,610,815,622
"2607589214",186,34,20,77,97,94,11,10,2,135,105,75,138,92,69,65,79,106
"2607589217",212,62,27,120,132,165,19,14,0,359,191,176,154,114,83,103,158,104
"2607589218",55,27,4,27,23,41,2,4,0,56,26,57,14,13,12,42,43,20
"2607589219",101,36,13,79,73,84,3,18,4,124,100,90,82,78,49,65,57,47
"2607589220",6,2,3,5,7,6,2,4,0,10,4,15,4,10,4,1,5,4
"2607589221",1255,410,166,366,549,503,92,77,4,1238,704,675,1183,854,519,670,697,513
"2607589223",21177,7460,1730,8558,10459,13021,1916,1214,188,32374,19550,17809,22573,17676,11327,11572,15122,11512
"2607589225",126,49,25,85,79,92,30,26,6,281,163,162,284,227,130,125,151,115
"2607589227",0,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1
"2607589228",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2607589229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589230",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2607589231",2,0,0,0,0,3,0,0,0,6,0,0,2,2,0,4,0,6
"2607589232",17,4,2,3,26,19,5,2,1,12,12,6,26,22,20,14,8,18
"2607589234",25,4,6,12,8,4,12,0,2,10,14,11,63,43,22,9,25,26
"2607589235",55,16,11,20,18,36,16,10,6,104,33,50,116,110,66,61,72,50
"2607589236",501,314,311,228,266,246,345,206,100,532,868,1410,1520,1669,1119,1581,1232,1173
"2607589237",2,2,4,2,2,2,0,2,2,29,11,10,10,18,3,5,12,6
"2607589238",211,157,107,152,159,165,92,80,24,247,212,229,282,268,223,294,286,275
"2607589241",113,37,28,51,116,123,15,8,0,152,96,94,117,86,70,88,93,84
"2607589243",2635,1601,888,868,1013,911,509,308,132,1491,699,1004,881,688,578,836,776,1009
"2607589245",138,94,31,89,86,118,22,32,2,111,96,74,102,82,69,94,111,96
"2607589248",30,2,6,18,15,24,8,6,0,38,30,37,43,37,21,24,32,24
"2607589249",725,348,147,337,434,440,141,88,35,711,467,438,720,599,432,442,513,527
"2607589250",17,8,0,18,11,7,6,1,0,25,30,18,31,30,14,12,16,10
"2607589251",65,35,10,60,63,57,22,16,2,69,76,100,102,93,57,80,59,72
"2607589252",119,39,14,76,77,110,13,18,0,119,126,97,170,113,67,72,84,75
"2607589253",16,2,4,17,15,22,4,8,4,74,15,5,22,26,17,24,30,23
"2607589254",0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0
"2607589255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589256",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2607589257",8,0,0,2,2,2,2,2,0,6,0,0,2,2,0,4,0,0
"2607589258",1263,712,370,790,834,864,336,222,62,1317,1082,1152,1182,1089,751,1104,1108,955
"2607589263",112,43,13,48,60,57,16,18,6,48,57,38,102,93,75,67,55,72
"2607589264",306,174,72,199,241,281,52,23,12,272,182,246,278,222,202,176,166,235
"2607589267",1815,693,266,765,829,1050,193,114,24,1087,1042,968,1133,996,573,537,571,553
"2607589268",51,16,3,29,41,33,4,0,0,76,30,42,37,59,23,24,38,45
"2607589269",74,24,3,64,40,66,4,0,2,79,63,60,101,45,41,48,32,73
"2607589270",26,6,1,12,16,22,6,0,2,15,18,16,8,21,20,9,12,17
"2607589272",97,26,14,35,49,45,10,14,2,96,52,75,60,55,42,63,52,42
"2607589274",50,38,22,30,26,39,18,4,4,118,68,54,89,50,41,50,60,60
"2607589276",56,40,32,36,53,54,23,24,6,127,125,111,156,169,113,125,171,160
"2607589277",172,105,44,131,146,138,97,60,18,235,167,167,268,271,151,210,227,210
"2607589280",505,269,143,85,64,48,14,12,8,33,21,48,118,89,72,55,33,42
"2607589282",9691,4401,2117,6641,7596,8114,3330,2053,592,21477,14241,12862,27371,23359,15542,12456,13953,12661
"2607589283",3085,1757,1090,3336,3556,3700,2051,1311,612,9057,6650,5991,10630,9486,7200,5855,6034,5441
"2607589284",517,237,63,399,398,688,151,82,15,1349,866,692,1173,985,633,655,726,586
"2607589285",66,50,12,65,88,78,9,10,4,175,113,79,128,98,78,68,66,75
"2607589292",1,0,0,0,0,3,0,0,1,1,0,0,0,4,0,0,0,1
"2607589296",1582,555,149,684,762,1090,113,128,6,2105,1410,1292,1590,1290,762,813,1042,800
"2607589298",369,182,32,130,171,263,26,16,0,271,179,191,188,166,106,127,164,121
"2607589302",51,18,6,9,25,29,6,2,1,49,27,32,41,38,23,22,26,13
"2607589303",276,112,48,136,157,155,41,32,6,164,123,197,278,238,159,148,152,159
"2607589306",252,83,32,111,130,144,62,24,6,255,232,188,250,240,203,242,218,244
"2607589307",111,53,8,79,88,107,12,2,2,179,116,141,202,122,99,63,91,104
"2607589308",183,91,34,106,113,95,30,19,11,147,140,126,201,187,115,111,155,96
"2607589310",975,470,263,587,683,644,133,122,34,380,226,242,590,475,336,223,200,203
"2607589313",335,134,60,133,220,244,42,20,8,381,367,276,359,316,182,214,306,264
"2607589316",40,20,16,46,58,62,30,32,10,87,43,55,91,58,49,58,48,50
"2607589317",534,322,180,281,330,366,215,104,44,483,465,366,678,634,414,338,336,438
"2607589318",503,284,182,321,317,348,118,106,26,510,467,360,683,635,516,427,337,373
"2607589319",20,14,2,10,22,19,0,0,0,36,31,17,6,19,12,12,10,24
"2607589320",22,22,28,39,40,28,24,10,12,64,26,36,35,30,33,26,35,29
"2607589321",287,106,23,131,108,168,27,38,4,328,214,212,292,293,161,178,229,227
"2607589322",47,20,7,32,50,34,3,2,0,114,52,52,98,61,48,47,52,44
"2607589324",347,203,91,625,501,516,499,281,145,5105,2792,2740,1582,1099,1011,2729,2609,2564
"2607589325",662,220,124,223,226,288,42,28,2,418,254,288,387,268,170,163,162,125
"2607589327",152,72,14,79,139,135,6,14,0,278,184,177,298,206,114,127,210,141
"2607589328",344,143,80,215,266,265,116,66,28,497,330,331,484,459,297,398,359,332
"2607589330",8,0,2,0,6,6,0,0,0,4,5,0,10,5,1,2,0,4
"2607589331",0,0,0,0,0,0,0,2,0,1,1,2,2,0,0,0,0,1
"2607589332",0,0,0,2,0,0,0,0,0,3,2,4,9,2,2,1,2,1
"2607589334",18,0,4,4,7,1,2,0,0,20,5,12,10,2,4,3,0,6
"2607589335",79,8,4,50,43,58,8,15,2,85,43,62,83,36,36,45,57,57
"2607589336",246,146,63,231,241,192,74,66,16,368,273,184,345,285,228,264,251,234
"2607589337",367,124,121,315,311,322,97,76,48,563,401,358,421,443,245,402,328,323
"2607589338",347,170,40,122,107,160,10,6,0,165,89,98,96,61,44,58,53,68
"2607589341",40,38,0,33,22,28,2,0,0,34,20,31,41,34,19,19,18,18
"2607589342",42,8,0,11,35,33,1,0,0,54,44,40,43,43,22,13,15,21
"2607589344",68,23,4,34,39,49,4,0,0,63,41,57,70,37,40,34,40,10
"2607589345",83,44,2,37,41,64,3,12,2,100,71,116,100,66,59,48,62,39
"2607589346",42,20,0,26,19,49,1,2,0,52,35,35,49,25,22,12,30,21
"2607589347",890,348,81,395,472,512,71,44,8,715,526,488,726,532,370,368,399,347
"2607589348",315,181,58,120,172,177,47,31,19,307,182,141,284,261,180,203,212,213
"2607589351",13,8,0,11,16,13,0,0,2,18,17,14,13,17,9,18,20,15
"2607589352",2,1,0,1,0,2,0,0,0,1,3,0,4,0,2,0,0,0
"2607589354",6,6,0,13,2,13,6,2,0,18,2,9,19,16,7,3,4,12
"2607589355",8,0,2,2,0,3,0,4,1,3,2,3,7,9,7,3,0,0
"2607589356",455,165,49,224,267,345,44,56,2,474,410,429,513,515,301,310,320,365
"2607589357",160,84,17,96,112,143,24,19,4,261,235,143,220,243,146,121,143,160
"2607589359",101,25,2,46,64,64,14,14,0,231,120,133,257,161,89,64,96,94
"2607589361",18,8,1,10,3,4,4,0,0,21,20,20,12,10,1,6,14,11
"2607589362",56,14,17,29,36,53,18,10,0,111,91,64,106,77,65,104,82,89
"2607589364",157,59,19,81,73,88,31,15,0,81,97,73,179,150,64,30,80,55
"2607589366",3462,1486,451,1338,1626,1907,463,283,64,2478,1911,1854,2819,2331,1537,2006,1978,2192
"2607589370",445,173,95,398,398,377,176,64,47,1438,1001,925,1289,1141,757,960,962,855
"2607589371",0,0,0,3,0,2,0,0,0,10,3,8,8,3,1,0,2,1
"2607589372",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"2607589373",8,2,0,2,0,8,10,0,0,26,5,11,17,8,14,10,14,5
"2607589374",0,0,0,2,0,2,0,0,0,3,0,2,2,4,6,0,0,0
"2607589375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589378",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589380",0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"2607589381",2,2,0,2,0,0,0,0,0,4,0,0,4,0,4,0,2,2
"2607589382",0,2,0,2,2,6,0,2,2,5,4,2,8,2,6,2,2,0
"2607589383",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1
"2607589384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589388",0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0
"2607589389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589390",0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,1,0,0
"2607589391",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"2607589393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589394",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2607589395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589396",0,0,1,0,0,0,0,0,0,7,0,0,2,2,1,0,0,0
"2607589397",4,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,2,0
"2607589398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
"2607589400",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589401",2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0
"2607589402",0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0
"2607589403",160,63,16,107,126,96,16,14,2,164,109,101,137,104,78,91,66,67
"2607589405",15,10,2,17,15,11,4,0,0,16,21,21,23,18,9,13,11,9
"2607589408",846,386,321,551,584,542,391,223,124,1503,1141,1089,1336,1389,920,1157,1135,967
"2607589409",53,14,8,41,55,47,28,18,12,167,102,73,114,110,72,85,117,81
"2607589410",8,4,0,2,3,4,0,2,0,9,10,10,4,12,4,8,4,4
"2607589411",95,38,24,75,81,82,22,14,12,86,95,96,126,103,109,61,119,74
"2607589413",51,12,4,3,14,31,5,8,0,25,25,32,32,15,8,19,17,42
"2607589414",5,0,2,0,2,0,0,0,0,4,1,0,13,10,6,4,1,4
"2607589415",28,15,8,20,19,15,10,4,0,21,17,9,35,23,12,8,14,28
"2607589416",29,28,12,36,34,28,4,4,0,51,28,30,44,26,12,18,30,26
"2607589419",984,368,195,413,449,403,146,69,22,753,550,480,750,576,386,382,464,374
"2607589420",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2607589421",2,4,0,0,0,3,0,0,0,4,5,1,0,0,1,6,0,0
"2607589422",66,18,20,16,31,29,6,10,2,24,17,29,54,38,18,27,42,36
"2607589423",83,24,10,89,63,77,14,4,0,124,71,104,111,93,63,80,70,71
"2607589426",1856,893,454,849,1023,1023,379,220,138,1968,1146,1168,1996,1692,1250,1667,1549,1522
"2607589427",88,25,11,61,61,67,18,8,8,121,112,110,220,193,107,113,114,132
"2607589428",510,174,51,198,210,281,41,32,4,515,398,378,683,529,348,331,322,231
"2607589430",1506,762,335,817,1012,1044,347,246,64,2148,1577,1300,2434,1987,1505,1554,1495,1299
"2607589431",327,107,51,172,187,253,36,38,6,443,309,267,413,361,229,291,279,229
"2607589432",373,138,31,172,151,198,37,14,1,344,271,312,421,311,175,206,266,155
"2607589435",5,2,2,0,13,2,0,0,0,7,0,0,8,10,2,9,0,4
"2607589436",0,1,0,0,4,1,0,0,0,6,2,0,5,1,2,0,1,0
"2607589437",4,1,0,2,5,5,0,4,0,7,0,4,6,6,5,0,7,0
"2607589440",3,0,0,0,0,0,0,0,0,1,0,0,10,2,2,5,2,2
"2607589441",2,0,0,1,2,0,0,0,2,2,0,2,3,1,4,0,2,0
"2607589443",68,30,10,44,44,29,12,4,0,48,26,71,47,38,24,31,31,21
"2607589449",80,36,14,49,44,58,18,4,6,145,83,116,131,103,60,74,64,50
"2607589450",55,18,6,35,29,48,0,0,0,96,66,73,67,38,24,38,27,17
"2607589451",160,110,71,135,150,152,48,24,13,215,186,199,149,144,92,181,161,140
"2607589452",76,37,11,52,50,72,21,5,3,127,124,86,104,98,40,76,58,65
"2607589453",17,15,0,14,17,14,7,6,0,30,21,23,20,36,14,16,17,10
"2607589455",504,183,39,361,377,467,62,44,8,914,540,618,595,571,291,386,411,330
"2607589457",17352,5386,1114,3761,4466,6126,761,412,38,5955,4266,3795,7321,5530,3241,2302,2608,2136
"2607589459",117,38,7,48,48,48,11,4,0,68,44,73,62,57,55,34,55,22
"2607589460",705,353,198,260,312,319,69,45,16,332,241,320,304,279,199,273,221,239
"2607589462",0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0
"2607589463",30,8,6,14,14,20,8,6,0,22,15,28,57,34,19,16,29,4
"2607589464",78,44,28,70,85,70,42,42,8,128,85,89,168,145,71,76,47,59
"2607589466",64,18,12,42,62,28,20,2,10,46,32,42,29,35,43,47,52,46
"2607589468",81,20,10,44,31,56,18,6,2,121,87,88,78,84,35,46,48,59
"2607589469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607589470",525,230,148,315,343,382,141,58,14,646,366,348,520,463,278,458,404,496
"2607589475",247,88,36,143,139,195,34,26,2,340,268,256,398,321,216,161,223,161
"2607589476",908,334,88,389,539,642,119,76,12,1070,755,770,1229,1025,625,632,785,623
"2607589478",1077,384,196,478,549,617,151,88,26,977,690,643,790,662,440,457,525,498
"2607589479",3026,1253,379,1609,1901,2206,332,218,51,3680,2587,2293,2540,2085,1355,2127,2299,1870
"2607589480",86,39,12,46,53,50,4,4,0,97,31,57,127,91,68,41,68,41
"2607589481",35,32,0,13,8,23,0,0,0,25,16,20,25,14,19,7,16,14
"2607589483",6,1,0,1,14,16,2,2,0,26,24,13,24,17,15,14,23,25
"2607589484",1382,1109,984,1224,1398,1213,741,528,282,2282,1435,1412,1647,1631,1315,2105,1870,1816
"2607589485",27,14,0,13,12,19,0,4,0,16,18,25,28,24,8,6,12,6
"2607589486",534,194,72,148,208,290,54,40,6,396,236,227,536,390,218,281,349,224
"2607589487",163,85,40,78,105,106,26,9,1,99,76,76,160,128,93,81,128,93
"2607589489",97,66,22,71,62,70,8,4,0,87,69,66,140,101,63,65,63,54
"2607589490",4,24,4,6,5,11,0,2,0,6,5,12,25,3,6,16,8,8
"2607589494",132,42,36,92,97,105,50,41,24,450,282,175,250,228,157,259,318,260
"2607589495",57,4,12,49,46,55,12,6,2,223,97,81,99,91,59,122,111,134
"2607589496",2,0,0,1,0,0,0,0,0,6,0,0,6,4,2,5,2,0
"2607589497",0,0,0,2,4,0,0,0,0,2,8,0,1,0,1,3,7,4
"2607589498",2573,1610,1038,2523,3074,2755,908,590,231,4157,3051,2714,2921,2603,2117,3518,3245,3152
"2607589500",2315,975,334,1302,1553,1622,170,115,18,2274,1680,1910,1302,1075,662,1087,1165,895
"2607589504",2,0,0,0,0,1,0,0,0,2,0,3,2,4,0,1,0,1
"2607589507",94,32,20,67,62,92,11,8,0,237,170,198,176,128,119,74,109,123
"2607589508",492,230,115,436,405,474,148,95,48,758,635,688,829,808,548,616,516,643
"2607589510",112,46,16,71,75,80,18,12,0,186,114,145,129,100,76,85,103,89
"2607589511",422,238,109,270,298,317,155,74,34,728,543,467,465,516,400,543,602,529
"2607589512",7,9,4,7,12,6,0,0,0,4,4,12,5,13,4,10,10,12
"2607589513",90,40,32,28,48,39,22,14,4,106,85,73,94,79,60,68,94,80
"2607589514",28,16,2,15,10,13,10,2,0,33,27,34,54,48,18,32,18,24
"2607589516",54,13,6,19,34,52,10,7,0,87,63,66,52,80,45,44,45,49
"2607589517",12,4,0,6,1,9,2,0,0,6,10,6,18,11,14,4,8,10
"2607589518",2329,1087,454,980,981,1163,658,350,128,1723,1153,1151,2448,2062,1414,1217,1431,1363
"2607589519",27,11,0,9,17,30,2,0,1,36,28,23,37,16,9,12,10,13
"2607589523",4,0,6,3,2,16,0,0,0,12,16,12,9,9,7,3,4,1
"2607589524",129,53,16,61,59,110,30,18,4,165,96,99,164,129,84,67,67,70
"2607589525",52,24,20,41,60,36,12,2,0,114,80,80,159,103,45,42,69,54
"2607589528",262,87,20,104,169,148,26,7,0,168,78,101,185,147,42,55,72,67
"2607589531",21,9,0,23,17,27,2,4,0,38,13,29,30,23,13,23,6,11
